Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,SYN Flag Count,ACK Flag Count,PSH Flag Count,Protocol,Service,Label
443,136353.36517939102,9,17,2413.3794741533798,6788.651693096114,268.1532749059311,399.33245253506556,67486.64512344814,190.68102914653798,5454.134607175641,0,1,1,UDP,HTTP,BENIGN
80,28548.031764219973,27,1,9085.04256557546,502.5538939962188,336.48305798427634,502.5538939962188,335840.89224631153,980.8031681922522,1057.3345097859249,0,0,0,UDP,HTTP,BENIGN
53,18937.631047380695,3,6,863.2502652336414,970.099126258003,287.75008841121377,161.68318770966718,96809.8590000368,475.24423606535566,2367.203880922587,0,1,0,TCP,HTTPS,BENIGN
19373,2016.0252573112155,2,0,112.64128915943537,0.0,56.32064457971769,32.861570229709564,55872.95533671325,992.0510632229933,2016.0252573112155,1,0,0,UDP,Other,PortScan
80,100209.47344825491,18,16,4729.824667161357,12516.097698413756,262.76803706451983,782.2561061508598,172098.72252727058,339.28927904761974,3036.650710553179,0,1,1,TCP,DNS,BENIGN
53,49147.529465017884,24,5,5554.696755592812,2386.6119969012393,231.44569814970052,477.3223993802479,161581.0365024858,590.0601783176417,1755.2689094649245,0,1,0,TCP,DNS,BENIGN
80,50920.71690261599,328,9,310893.5289127997,994.4883994478555,947.8461247341455,110.49871104976172,6124973.022448251,6618.131489478049,151.54975268635712,1,0,1,TCP,HTTPS,DoS
80,1682.2180964125848,212,4,192918.70453675988,160.36419684782024,909.9938893243391,40.09104921195506,114776478.2374881,128401.9001226006,7.824270215872487,1,1,0,TCP,HTTP,DoS
22,88937.96645765331,26,54,4405.689426900117,9515.977040048318,169.4495933423122,176.2217970379318,156532.32271256237,899.5033638203431,1125.7970437677634,1,1,1,TCP,SSH,Brute Force
80,90460.926256558,238,3,169187.8100271066,166.90351335176422,710.8731513743975,55.634504450588075,1872131.1017770057,2664.133675975141,376.92052606899165,1,0,1,TCP,HTTP,DoS
443,75.45279825533453,24,25,2273.056005630764,13730.685801891928,94.71066690128183,549.2274320756771,212102694.3674846,649412.627934388,1.571933296986136,0,0,0,TCP,HTTP,BENIGN
22006,1359.2829244453085,2,0,86.64759236442202,0.0,43.32379618221101,34.46172171838606,63745.075293858245,1471.3640288066981,1359.2829244453085,1,0,0,TCP,Other,PortScan
22,105747.15873996816,26,23,3689.6640343044473,11737.470663406446,141.91015516555566,510.3248114524542,145886.99007645354,463.36942366925246,2203.06580708267,0,0,0,ICMP,HTTP,BENIGN
443,48190.2993571318,12,16,3380.744943891266,7117.424711402588,281.72874532427215,444.8390444626618,217848.19341945433,581.0298000536535,1784.8259021159927,0,0,0,TCP,HTTPS,BENIGN
80,69558.72380789898,219,4,143367.14168147268,242.11105609080826,654.6444825638022,60.527764022702065,2064575.72646345,3205.924257838044,313.32758472026563,1,0,1,TCP,Other,DoS
22,105978.54038446372,11,75,1967.186433913431,18817.496976704522,178.83513035576647,250.89995968939363,196121.6236345236,811.4850392165569,1246.806357464279,1,1,1,TCP,SSH,Brute Force
80,19383.428803034498,9,14,3122.8282627348062,9763.937231513248,346.98091808164514,697.4240879652319,664834.1542251089,1186.5805701207685,881.0649455924772,0,1,0,TCP,HTTPS,BENIGN
53,209380.48877275578,19,16,4026.3348334427624,9494.81283800474,211.91235965488224,593.4258023752963,64576.92285799483,167.1597970047061,6158.249669786935,0,1,1,TCP,HTTP,BENIGN
80,24492.32252576459,14,26,657.0782085584538,11405.211436708933,46.93415775417527,438.661978334959,492492.683475751,1633.1648400400647,628.0082698913998,1,0,1,TCP,HTTP,BENIGN
21,36336.17595820123,9,19,3909.0798017941597,9538.449684577465,434.34220019935105,502.0236676093403,370086.5358490334,770.5819135235743,1345.7842947481938,0,1,0,TCP,HTTP,BENIGN
22,39601.76122238851,23,1,8831.091301830054,483.5286473590971,383.9604913839154,483.5286473590971,235207.21457012402,606.0336525243177,1721.8157053212394,0,0,1,TCP,HTTP,BENIGN
80,18270.262554990844,162,9,176868.58978221662,397.47189469259877,1091.7814184087445,44.1635438547332,9702436.467093127,9359.471407995083,107.47213267641673,1,0,1,TCP,Other,DoS
8080,73706.18245779016,22,22,2103.0067352827255,7536.542055633553,95.59121524012389,342.5700934378888,130783.44949470999,596.9648478972275,1714.0972664602361,1,1,0,UDP,HTTP,BENIGN
80,13194.084744296075,30,22,8221.578994814385,33623.71221141896,274.0526331604795,1528.3505550644982,3171519.057001923,3941.160073454893,258.7075440058054,1,1,1,TCP,HTTP,Web Attack
48716,1175.7566560903467,2,1,122.0024940421313,29.268507174997218,61.00124702106565,29.268507174997218,128658.42641294359,2551.5483875512723,587.8783280451734,1,0,0,TCP,Other,PortScan
443,40406.75389346297,143,2,137179.52913811788,134.00843224756107,959.297406560265,67.00421612378054,3398281.8301219717,3588.508999814959,280.60245759349283,1,0,1,TCP,HTTP,DoS
10032,760.4681521828926,1,1,41.20634198319609,30.17308551539659,41.20634198319609,30.17308551539659,93862.48101738509,2629.9589197247537,760.4681521828926,1,0,0,TCP,Other,PortScan
22,54040.26638248445,14,18,3282.271110700632,5828.6060097701875,234.44793647861658,323.8114449872326,168594.2303834357,592.1510411053756,1743.2343994349822,0,1,0,TCP,FTP,BENIGN
443,11959.771465955355,1,5,347.2407425685483,3367.882548062816,347.2407425685483,673.5765096125632,310634.97335269506,501.68182703821554,2391.954293191071,0,1,0,UDP,HTTPS,BENIGN
80,133971.18117954492,75,5,34578.38904386635,170.76212753884394,461.04518725155134,34.15242550776879,259377.8069690617,597.1433505000299,1695.8377364499356,1,0,1,TCP,HTTP,DoS
4527,263.7731946654797,2,1,77.08942445168196,14.088637791960647,38.54471222584098,14.088637791960647,345668.4154706308,11373.40738434258,131.88659733273985,1,0,0,UDP,Other,PortScan
8331,587.2530282775404,2,0,65.75537850676369,0.0,32.877689253381845,31.564840551186343,111971.11864987639,3405.68699299203,587.2530282775404,1,0,0,UDP,Other,PortScan
443,33016.41018174219,25,20,5910.8734819933825,8599.36429998884,236.4349392797353,429.96821499944195,439485.62857406784,1362.9585939928936,750.3729586759589,0,1,0,ICMP,HTTP,BENIGN
80,510.56780845219396,35,36,25531.688132586827,60095.1157487254,729.4768037881951,1669.3087707979278,167708975.11320424,139060.86287586216,7.293825835031342,1,1,1,TCP,HTTP,Web Attack
21,42291.63630728968,26,15,8234.483093836081,8456.83803705398,316.71088822446467,563.7892024702653,394671.91596966016,969.4588240118048,1057.290907682242,0,1,1,TCP,HTTPS,BENIGN
21,27973.949374068263,53,31,9381.014660721234,8074.715205241168,177.00027661738176,260.4746840400377,623999.4801071526,3002.7937377289904,337.03553462732845,1,1,1,TCP,SSH,Brute Force
443,12905.531416564862,20,6,13560.976878157764,7304.611702642387,678.0488439078882,1217.4352837737313,1616794.21848667,2014.6400144846236,516.2212566625944,1,1,1,TCP,HTTP,Web Attack
80,100490.7348716108,19,25,6774.221405260194,7706.072534516286,356.53796869790494,308.24290138065146,144095.81100463468,437.85131093145435,2336.993834223507,0,1,0,UDP,DNS,BENIGN
443,69575.54070291277,281,1,162505.68120661867,47.2233532251198,578.3120327637675,47.2233532251198,2336351.294112739,4053.148522469106,247.59978897833724,1,0,1,TCP,HTTP,DoS
53,41088.21221188513,4,16,1246.0091349433894,4963.252540857209,311.50228373584736,310.2032838035756,151120.2688445158,486.7576105979812,2162.53748483606,0,1,1,UDP,HTTPS,BENIGN
53,11425.428110810675,10,25,3077.0298186875534,11518.289040282298,307.70298186875533,460.7315616112919,1277441.7481266933,3063.3425426643926,336.0420032591375,0,1,0,UDP,HTTPS,BENIGN
443,7147.519060289951,13,14,4835.113767813575,6974.908942950629,371.9318282933519,498.2077816393307,1652324.7592829939,3777.534522433956,274.90457924192117,0,1,0,TCP,HTTPS,BENIGN
80,520220.63976733986,277,2,220160.06828410274,169.00735782307328,794.8016905563276,84.50367891153664,423530.05397952755,536.3109009376832,1871.2972653501433,1,0,1,TCP,HTTP,DoS
80,78294.25273649901,37,37,21608.12955660146,44843.98416310704,584.0035015297692,1211.9995719758658,848748.2975711449,945.1523887589628,1072.5240100890276,1,1,1,TCP,HTTP,Web Attack
443,191163.19959895333,403,0,421561.02708782296,0.0,1046.0571391757394,12.578561981400833,2205241.5316976686,2108.1463422116026,475.53034726107796,1,0,1,TCP,HTTP,DoS
21,96675.6399946279,4,3,478.5395270497157,959.5220170629193,119.63488176242892,319.84067235430643,14875.117911736044,72.40707173377884,16112.606665771316,0,0,0,ICMP,HTTP,BENIGN
50772,2126.699386552746,2,1,73.55721288051811,17.088877223284666,36.778606440259054,17.088877223284666,42622.897564631705,1410.6366038233652,1063.349693276373,1,0,0,TCP,Other,PortScan
443,17169.452210132946,9,34,4955.67436149607,33274.580971048315,550.6304846106744,978.6641462073035,2226643.8593761264,2504.4479855113,408.79648119364157,1,1,1,TCP,HTTP,Web Attack
443,8131.159156136269,4,9,809.8758322106572,4978.943473933616,202.4689580526643,553.2159415481796,711930.3896266347,,677.5965963446891,0,1,1,TCP,HTTPS,BENIGN
8080,151233.4171286757,29,42,4689.861695749461,14413.739503963963,161.71936881894695,343.1842739039039,126318.65074806372,469.4729600640461,2160.47738755251,1,1,0,UDP,Other,Botnet
53,210603.12874002339,25,12,7386.89009841318,2969.81818260026,295.4756039365272,247.48484855002167,49176.42175106601,175.68589897671572,5850.086909445094,0,1,0,UDP,HTTPS,BENIGN
57202,59.377696978810334,1,1,37.60786764216237,15.526494712280673,37.60786764216237,15.526494712280673,894853.877094706,33682.68056461881,59.377696978810334,1,0,0,TCP,Other,PortScan
53,41238.172123525816,10,27,3940.2954538815284,12105.825764928433,394.0295453881528,448.3639172195716,389108.4495875574,897.2269645989475,1145.5047812090504,0,1,1,TCP,HTTPS,BENIGN
443,102029.95010977985,29,20,10854.63086754116,11624.55765066291,374.297616122109,581.2278825331455,220319.50906589124,480.251141427376,2125.6239606204135,1,1,0,TCP,HTTPS,BENIGN
53,45511.26190297397,28,5,11625.850740700269,3253.875333694643,415.20895502500963,650.7750667389286,326946.02285731357,725.0952537935141,1422.2269344679366,0,1,0,TCP,Other,BENIGN
443,110312.15898285959,139,3,75807.42523373874,223.6999164256687,545.377159954955,74.56663880855623,689236.1263818452,1287.256104035314,782.3557374670893,1,0,0,TCP,HTTP,DoS
443,212905.27406045035,27,28,8552.662367555798,16840.774155498675,316.765272872437,601.4562198392384,119271.05439315936,258.33084803894434,3942.6902603787103,0,0,1,TCP,HTTPS,BENIGN
80,13029.776815836609,5,28,1328.6780513363854,15459.410363803403,265.7356102672771,552.1217987072644,1288440.212938664,2532.6604182422566,407.180525494894,0,1,0,TCP,HTTP,BENIGN
443,29717.84713111842,237,9,123436.95914305406,301.2431746211328,520.831051236515,33.47146384679254,4163767.374255901,8277.854008556571,121.29733522905477,1,0,1,TCP,HTTP,DoS
22,14274.000028046301,19,65,3179.1306630123536,21828.490662003995,167.3226664743344,335.8229332615999,1751970.1047975386,5884.825545393892,171.97590395236506,1,1,1,TCP,FTP,Brute Force
53,27574.32738889044,29,20,10096.314064482029,8344.940512465593,348.1487608442079,417.2470256232797,668783.4780832229,1777.0152398981763,574.4651539352175,0,0,1,TCP,HTTPS,BENIGN
8080,43156.671147610046,22,2,6986.619757429735,1349.49559512021,317.5736253377152,674.747797560105,193159.36866487414,556.1133275991582,1876.3770064178282,0,1,0,ICMP,DNS,BENIGN
443,80450.00614355448,8,14,3074.975493547823,4158.064751672992,384.3719366934779,297.00462511949945,89907.26777962234,273.46175661867994,3830.9526735025943,0,1,0,TCP,HTTPS,BENIGN
443,111277.41229366974,26,23,8503.141509903038,10100.722946389262,327.04390422703995,439.1618672343157,167184.55320649673,440.34093703298197,2318.279422784786,0,1,0,UDP,Other,BENIGN
65492,418.30158291777434,2,0,87.96971025312831,0.0,43.984855126564156,17.739104585262353,210302.12135348422,4781.239377698316,418.30158291777434,1,0,0,UDP,Other,PortScan
23069,698.7868379042302,2,1,97.62083638202944,19.911455912109073,48.81041819101472,19.911455912109073,168194.77116460298,4293.154703653927,349.3934189521151,1,0,0,TCP,Other,PortScan
80,52853.488910516986,120,1,57210.12949322528,60.9596022566501,476.75107911021064,60.9596022566501,1083581.99763206,2289.3474488478464,440.44574092097486,1,0,0,TCP,HTTP,DoS
443,154491.39431953136,17,24,1261.9378521109652,11867.599033257087,74.23163835946855,494.48329305237866,84985.55497669018,265.3869503902628,3862.284857988284,0,1,1,TCP,HTTP,BENIGN
33436,1563.1586735399312,1,1,45.686151213778885,16.412325335186047,45.686151213778885,16.412325335186047,39726.278336374286,1279.4606420030268,1563.1586735399312,1,0,0,UDP,Other,PortScan
80,70378.08242778394,152,6,137599.57491610595,385.84613994224765,905.2603612901707,64.30768999037461,1960630.586910878,2245.0171210920143,448.268040941299,0,0,1,TCP,HTTPS,DoS
4720,647.882892685587,2,1,71.69414581723922,23.375223519076794,35.84707290861961,23.375223519076794,146738.50847062343,4630.466452917872,323.9414463427935,1,0,0,TCP,Other,PortScan
8080,81598.34012238859,319,4,409078.60493243765,268.04100849075866,1282.3780718885193,67.01025212268966,5016605.059943048,3958.413853952609,253.41099416890867,1,0,1,TCP,HTTP,DoS
23556,370.8541570183276,2,0,99.4598945212311,0.0,49.72994726061555,21.75953042106208,268191.3971812801,5392.955592246901,370.8541570183276,1,0,0,TCP,Other,PortScan
80,157759.670449417,130,2,93487.49841819264,126.05146910504659,719.1346032168665,63.025734552523296,593393.4168385152,836.7157437890542,1204.272293507,1,0,0,TCP,HTTP,DoS
80,43997.907227831405,12,24,3169.965991883424,13720.268027394934,264.163832656952,571.6778344747889,383887.2138126206,818.2207352177826,1257.0830636523258,1,1,0,UDP,HTTPS,BENIGN
443,34833.317667805684,12,9,4658.184250836892,11751.751780159515,388.1820209030743,1305.7501977955017,471098.85390455107,602.8710845251765,1741.6658833902843,1,1,1,TCP,HTTP,Web Attack
443,88296.67389733034,10,10,2581.80886779016,4806.49083315786,258.180886779016,480.649083315786,83675.8552144217,226.5090984430015,4647.193363017386,0,1,1,TCP,HTTP,BENIGN
443,15631.610819030706,76,3,51684.199680468046,112.28340725760522,680.055258953527,37.42780241920174,3313572.9700144543,5053.86174941238,200.40526691065008,1,0,0,TCP,Other,DoS
443,21673.108214154225,24,28,12707.961499161353,17417.694321789866,529.4983957983897,622.0605114924953,1390001.6335117463,2399.2866868094147,424.96290615988676,1,1,0,TCP,FTP,BENIGN
80,172756.73875326125,251,8,232034.43779969003,261.15038017126443,924.4399912338248,32.643797521408054,1344639.8088796758,1499.217928453229,669.5997626095398,1,0,1,TCP,HTTP,DoS
80,130883.42632523195,103,0,82102.73399097015,0.0,797.1139222424287,52.24227972915977,627296.6432507142,786.959838169697,1283.1708463258035,1,0,1,TCP,HTTP,DoS
80,71833.0092501126,14,23,4865.927232808264,13414.57459790036,347.56623091487603,583.2423738217548,254486.0924182982,515.0835303470459,1995.3613680586834,0,1,0,TCP,HTTPS,BENIGN
80,17930.88619834357,16,4,6458.4323731600925,2800.5345722771845,403.6520233225058,700.1336430692961,516369.73449157283,1115.393839365707,943.7308525443984,0,1,0,TCP,HTTP,BENIGN
80,138036.18608794687,120,4,63425.14529186515,237.66695160634777,528.5428774322096,59.41673790158694,461203.7904532516,898.3151702046881,1122.2454153491615,1,0,0,TCP,HTTP,DoS
40587,1561.9422650348347,2,0,47.44282279347193,0.0,23.721411396735967,13.724237709346188,30374.24868736352,1280.4570596310714,1561.9422650348347,1,0,0,TCP,Other,PortScan
53,42299.62741578355,12,1,3498.9937787345207,626.9685589672612,291.5828148945434,626.9685589672612,97541.33995426712,307.33131221740314,3524.9689513152957,0,1,0,TCP,HTTP,BENIGN
443,55509.132118204456,26,13,10003.622171114486,5179.575008664824,384.7546988890187,398.42884682037106,273526.11363923515,702.5870971455845,1460.766634689591,0,1,0,TCP,HTTP,BENIGN
80,64527.83702906919,179,0,189680.74298660923,0.0,1059.6689552324538,80.96048280622628,2939518.07033544,2773.996591879597,362.51593836555725,1,0,1,TCP,HTTP,DoS
443,6277.281634489487,7,24,3542.5594350539495,11016.060703657758,506.07991929342137,459.0025293190733,2319255.5291325105,4938.443390794451,209.24272114964958,0,1,0,TCP,Other,BENIGN
443,109416.52257293892,2,25,762.7067750390802,12339.469331669407,381.3533875195401,493.5787732667763,119745.86468852866,246.763462821635,4208.327791266882,0,1,1,TCP,FTP,BENIGN
53,5791.035763787505,1,7,323.2015641888259,1841.5236216519204,323.2015641888259,263.0748030931315,373806.21949828084,1381.4454488479569,827.290823398215,1,1,0,TCP,HTTPS,BENIGN
443,34987.764946998526,13,6,3593.9632339578066,2561.456394313969,276.45871030444664,426.9093990523282,175930.63282539934,543.0469773871606,1943.7647192776958,0,1,0,TCP,HTTPS,BENIGN
53,3487.2515642493695,29,12,8899.252646078936,5433.506401809443,306.87078089927365,452.79220015078687,4110044.48168439,11757.109931593146,87.18128910623423,0,1,0,UDP,DNS,BENIGN
443,55768.66405238089,10,27,2209.903551028497,12143.979374199012,220.99035510284972,449.7770138592227,257382.585169076,663.4550177721245,1549.1295570105804,0,0,0,UDP,DNS,BENIGN
443,185452.97453834032,29,5,7388.13255454845,2724.2204600402197,254.76319153615344,544.844092008044,54527.85559121919,183.3348862946972,5619.787107222434,0,0,0,TCP,HTTPS,BENIGN
443,98792.96153823259,22,29,5093.857945760556,16447.253109883706,231.5389975345707,567.1466589615071,218042.97310500118,516.2311080254756,1975.8592307646518,0,0,0,TCP,DNS,BENIGN
443,118619.11641084058,29,6,8811.321658275909,4282.845433590342,303.83867787158306,713.8075722650569,110388.33779973745,295.06205288847826,3488.797541495311,0,1,1,TCP,SSH,BENIGN
80,20226.97058547577,8,16,2072.146643699096,8954.728135438023,259.018330462387,559.6705084648764,545157.0086849835,1186.5345776116123,879.4335037163379,0,1,1,TCP,HTTPS,BENIGN
53,547.1822906349836,27,3,829.6916716425823,2258.667225511911,30.72932117194749,752.889075170637,5644113.396964245,54826.335781419715,18.86835484948219,0,1,0,TCP,HTTPS,BENIGN
17577,118.69714221632638,2,0,69.16568342611684,0.0,34.58284171305842,21.245684500314873,582707.2340129461,16849.605328786987,118.69714221632638,1,0,0,TCP,Other,PortScan
80,60957.304957160755,27,11,12223.840214727916,1692.2542687064279,452.73482276770056,153.8412971551298,228292.4826354154,623.387140010626,1647.4947285719122,0,1,0,TCP,SSH,BENIGN
443,77263.91243184713,9,13,1627.4939718759679,6849.435136426952,180.8326635417742,526.8796258789963,109713.95107360426,inf,3679.233925326054,0,1,0,UDP,HTTPS,BENIGN
80,60493.88299178121,20,9,4645.585985795889,4176.208065757272,232.2792992897945,464.0231184174747,145829.522180808,479.38731266333133,2160.495821135043,0,1,0,UDP,HTTPS,BENIGN
80,15223.4015272962,6,28,1743.976538264637,11570.44280881103,290.6627563774395,413.23010031467965,874602.1264171711,2233.4036147595903,461.3151977968546,0,1,1,TCP,HTTP,BENIGN
443,223951.32931594644,290,5,291579.9005385701,0.0,1005.447932891621,0.0,1301978.8783089316,1317.250497691038,761.739215360362,1,0,0,TCP,HTTP,DoS
443,50201.48012436539,263,6,163509.92597933798,264.0694063024724,621.7107451685855,44.01156771707873,3262333.998517952,5358.407746815423,187.31895568793058,0,1,0,TCP,HTTPS,DoS
21,22558.496255865582,22,15,2475.7294460927865,2957.40084867235,112.5331566405812,197.16005657815668,240846.2972505285,1640.1802487335292,626.6248959962662,1,1,1,TCP,FTP,Brute Force
80,47831.11554589114,426,3,423223.1844260864,8.559918244705722,993.4816535823624,2.853306081568574,8848460.662354093,8969.05696436036,111.75494286423164,1,0,1,TCP,HTTP,DoS
443,79411.97110980771,9,9,4957.824149087601,10281.04130013576,550.8693498986223,1142.3379222373067,191896.32540604818,226.66607752514184,4671.292418223983,1,1,1,TCP,HTTP,Web Attack
53,27586.795580962433,26,11,7022.857702447798,5022.961948762099,270.10991163260763,456.6329044329181,436651.64429328224,1341.221378590763,766.2998772489565,0,0,0,TCP,HTTP,BENIGN
80,45951.5561667459,19,15,8476.71918127128,8632.63064544554,446.14311480375164,575.5087096963694,372334.5029846556,739.9096534755668,1392.4713989923,0,1,1,UDP,HTTPS,BENIGN
443,52914.90649324266,20,29,5597.918580516587,7985.223540970097,279.89592902582933,275.3525358955206,256697.8385045673,926.0150541182077,1102.3938852758888,1,0,0,TCP,DNS,BENIGN
21,73731.77126379583,17,9,5584.452850712084,1372.5520402104423,328.49722651247555,152.5057822456047,94355.59151335066,352.62953207753276,2949.270850551833,0,1,0,TCP,HTTPS,BENIGN
80,20988.86203298341,8,11,2897.925082300865,3740.5929587153664,362.24063528760814,340.05390533776057,316287.65916818107,905.2420264682303,1166.0478907213005,0,0,0,TCP,HTTPS,BENIGN
443,263923.42506355845,185,7,149655.7790286616,326.2403194942192,808.9501569116843,46.605759927745595,568278.5425811935,727.4837387161155,1381.7980369819813,1,0,0,TCP,HTTPS,DoS
443,66053.7876880338,29,26,7743.993199733903,15047.135652249795,267.0342482666863,578.7359866249922,345038.93947193737,832.6547488807173,1223.2182905191444,0,1,1,TCP,HTTP,BENIGN
80,28220.942590162562,15,33,8029.846889568194,40014.91231320536,535.3231259712129,1212.5731004001623,1702450.548888516,1700.8645209721715,600.4455870247353,1,1,1,TCP,HTTP,Web Attack
63188,330.9307850889683,2,0,77.25039074198335,0.0,38.625195370991676,33.20042761351565,233433.6792547576,6043.559832193655,330.9307850889683,1,0,0,TCP,Other,PortScan
443,115490.17519845834,12,29,5793.042119492729,16201.802741829273,482.75350995772743,558.6828531665267,190447.7573397569,355.0085531478811,2887.2543799614587,0,1,0,TCP,HTTP,BENIGN
8080,59285.18486859117,19,19,5461.141838087014,9913.834674179747,287.42851779405333,521.7807723252498,259339.2690997967,640.9695792334808,1602.3022937457072,0,1,0,UDP,HTTPS,BENIGN
443,16700.639684592865,7,29,3299.55957479517,15253.312663975954,471.3656535421672,525.9762987577915,1110907.880725493,2155.606053414332,477.16113384551045,0,1,0,TCP,HTTPS,BENIGN
443,25303.922719463437,5,10,1358.7970619824798,3013.347084173242,271.759412396496,301.3347084173242,172785.23154802108,592.7934639344359,1807.4230513902455,0,1,0,TCP,HTTPS,BENIGN
443,69728.10091507155,8,23,2698.720060872013,13571.744161107854,337.34000760900165,590.0758330916458,233341.56542994338,444.58402843579273,2324.270030502385,0,1,0,TCP,HTTP,BENIGN
53,26556.11978727479,20,8,6977.173563215209,2694.4585051136814,348.8586781607604,336.8073131392102,364195.9799022808,1054.3709029892648,983.5599921212886,0,1,0,UDP,HTTP,BENIGN
80,52010.01024682913,16,17,5201.495510722442,10517.465626734627,325.09346942015264,618.6744486314486,302229.5335620589,634.4932416546081,1625.3128202134103,0,1,1,UDP,HTTPS,BENIGN
80,24647.997434579083,29,2,14873.328882947659,637.1516651447373,512.8734097568158,318.57583257236865,629279.5424561546,1257.7086670947795,821.5999144859694,0,1,0,TCP,HTTPS,BENIGN
6667,20351.64782272469,40,54,10856.245096814757,21743.209655352366,271.40612742036893,402.65203065467347,1601809.1034263333,4618.790616799069,218.83492282499668,1,1,0,TCP,HTTP,Botnet
443,20367.316349357116,165,6,156388.05774594378,223.01884461648484,947.8064105814775,37.16980743608081,7689332.94422481,8395.804192700994,119.80774323151245,1,0,0,TCP,HTTP,DoS
80,30787.25760973448,25,22,20323.42090657876,28198.19178853057,812.9368362631504,1281.7359903877532,1576029.0607945381,1526.6056040385777,669.2882089072713,1,1,1,TCP,HTTP,Web Attack
80,22103.909575614667,17,2,6409.194878634031,1464.2863437728531,377.0114634490606,732.1431718864266,356203.10495176,859.5764443843481,1227.994976423037,0,1,0,TCP,HTTPS,BENIGN
53,35123.62172453824,21,8,3849.0329565566244,2728.185492800528,183.28728364555354,341.023186600066,187259.11869054617,825.6551738154005,1254.4150615906515,0,1,0,UDP,HTTPS,BENIGN
80,129221.15998460268,246,0,205229.71147182342,0.0,834.2671198041603,56.411884566790405,1588205.1476420544,1903.712983456518,527.4333060596027,1,0,1,TCP,HTTP,DoS
80,153015.8895090159,24,19,6016.407239786753,9644.694513212668,250.68363499111473,507.61550069540357,102349.51287249582,281.0165672204022,3643.2354645003784,1,1,0,UDP,FTP,BENIGN
80,49724.30425294543,10,19,2494.4486497020584,10106.24869201332,249.44486497020586,531.9078258954379,253411.23482826757,583.2158023263278,1775.8680090337655,0,1,0,TCP,HTTPS,BENIGN
443,12986.381819159502,184,8,91556.42021911037,269.9759519691464,497.589240321252,33.7469939961433,7070976.154081896,14784.718536207842,67.99152784900262,0,0,1,TCP,HTTP,DoS
443,331064.78219536814,424,6,489542.7949244367,62.52029113494217,1154.58206350103,10.420048522490362,1478880.6950980532,1298.8394511447857,771.7127790101822,1,0,1,TCP,HTTPS,DoS
80,70555.0631816889,4,24,598.5455614614815,8376.98394704505,149.63639036537037,349.04099779354374,127213.11701462616,396.8531631513983,2613.1504882107,1,1,0,TCP,HTTP,BENIGN
443,63828.95736741687,27,22,12204.609378743595,12255.826593346728,452.0225695830961,557.0830269703058,383218.4792129596,767.6766474179212,1329.7699451545182,0,1,1,TCP,HTTP,BENIGN
53,70004.96028990543,7,27,1853.220960176905,16650.634154335774,264.74585145384356,616.6901538642879,264322.05714972597,485.6798698149213,2121.3624330274374,0,1,0,TCP,HTTPS,BENIGN
53,36125.47855695349,9,20,3396.0038535882472,8250.229777957904,377.33376150980524,412.51148889789516,322382.8194603796,802.7575317592032,1290.195662748339,0,1,0,TCP,HTTP,BENIGN
8080,72568.27253748015,9,2,1851.9450888515369,1044.0734953988024,205.77167653905965,522.0367476994012,39907.50341693197,151.58139522087572,7256.827253748015,1,1,1,TCP,HTTP,BENIGN
443,7116.3288719330185,8,5,1576.6205514590174,1846.0963586605042,197.07756893237718,369.2192717321008,480966.6573475551,1826.784601154723,593.0274059944182,0,0,0,UDP,DNS,BENIGN
443,6990.524048828227,7,4,2700.3737324407325,2255.8141162360284,385.7676760629618,563.9535290590071,708986.5958629429,1573.5587093565402,699.0524048828227,0,0,0,TCP,HTTPS,BENIGN
80,33956.35704151817,15,8,10610.783619214624,8749.689098586075,707.3855746143083,1093.7111373232594,570157.5317437263,677.3400330276326,1543.4707746144622,1,1,1,TCP,HTTP,Web Attack
80,174861.09080961428,206,0,113546.24031965372,0.0,551.1953413575424,80.99134098686488,649351.0923095001,1178.0779763308763,852.9809307786062,1,1,1,TCP,HTTP,DoS
443,63631.348426316545,395,6,304057.3500159272,528.2069126738087,769.7654430782968,88.03448544563479,4786721.70968219,6301.9252289513815,159.07837106579137,1,0,1,TCP,HTTP,DoS
443,115360.43468669588,26,3,8938.82546106264,2528.7624028014575,343.80097927164,842.9208009338191,99406.59373387933,251.38601530724355,4120.0155245248525,1,1,1,TCP,HTTPS,BENIGN
443,6609.535916229363,12,27,2814.63424186623,14442.428984888642,234.5528534888525,534.9047772180978,2610934.1783560133,5900.565560773727,173.93515569024638,0,1,0,TCP,HTTP,BENIGN
80,10578.544550543937,27,27,8103.481959006469,16378.29791626211,300.128961444684,606.6036265282263,2314286.2194601004,5104.671984126907,199.5951801989422,0,1,0,TCP,HTTPS,BENIGN
53,56606.69178420488,15,17,5488.664522330016,10190.777191772522,365.9109681553344,599.4574818689719,276989.1901451413,565.3041891582338,1826.0223156195123,1,0,0,TCP,HTTPS,BENIGN
53,28542.44619148638,21,3,6063.593147590174,2103.014526602573,288.7425308376273,701.0048422008576,286121.50547309004,840.8529471856797,1240.9759213689729,0,0,1,TCP,HTTPS,BENIGN
64657,1360.2647642270101,1,0,30.02190727843357,0.0,30.02190727843357,22.207592754744418,22070.635120431092,735.1509987603511,1360.2647642270101,1,0,0,UDP,Other,PortScan
